episode_id,station_id,start_hour,end_hour,duration_hours,binary_fault,label_state,mechanisms,components,fired_channels,period
v2_002399,IJANZO2,2025-12-04 21:00:00+00:00,2025-12-04 21:00:00+00:00,1,0,benign,,,,pre_april
v2_002400,IJANZO2,2025-12-05 08:00:00+00:00,2025-12-05 11:00:00+00:00,4,0,benign,,,,pre_april
v2_002401,IJANZO2,2025-12-05 13:00:00+00:00,2025-12-05 13:00:00+00:00,1,0,benign,,,,pre_april
v2_002402,IJANZO2,2025-12-05 23:00:00+00:00,2025-12-05 23:00:00+00:00,1,0,benign,,,,pre_april
v2_002403,IJANZO2,2025-12-08 10:00:00+00:00,2025-12-12 12:00:00+00:00,99,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002404,IJANZO2,2025-12-10 02:00:00+00:00,2025-12-10 05:00:00+00:00,4,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002405,IJANZO2,2025-12-13 17:00:00+00:00,2025-12-16 12:00:00+00:00,68,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002406,IJANZO2,2025-12-14 06:00:00+00:00,2025-12-16 03:00:00+00:00,46,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002407,IJANZO2,2025-12-16 05:00:00+00:00,2025-12-16 05:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002408,IJANZO2,2025-12-16 14:00:00+00:00,2025-12-17 13:00:00+00:00,24,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002409,IJANZO2,2025-12-18 11:00:00+00:00,2025-12-19 10:00:00+00:00,24,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002410,IJANZO2,2025-12-22 16:00:00+00:00,2025-12-24 00:00:00+00:00,33,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002411,IJANZO2,2025-12-24 17:00:00+00:00,2025-12-27 05:00:00+00:00,61,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002412,IJANZO2,2025-12-29 19:00:00+00:00,2025-12-29 19:00:00+00:00,1,0,benign,,,,pre_april
v2_002413,IJANZO2,2025-12-30 05:00:00+00:00,2025-12-30 07:00:00+00:00,3,0,benign,,,,pre_april
v2_002414,IJANZO2,2025-12-31 06:00:00+00:00,2025-12-31 06:00:00+00:00,1,0,benign,,,,pre_april
v2_002415,IJANZO2,2025-12-31 20:00:00+00:00,2025-12-31 20:00:00+00:00,1,0,benign,,,,pre_april
v2_002416,IJANZO2,2025-12-31 23:00:00+00:00,2025-12-31 23:00:00+00:00,1,0,benign,,,,pre_april
v2_002417,IJANZO2,2026-01-02 05:00:00+00:00,2026-01-02 05:00:00+00:00,1,0,benign,,,,pre_april
v2_002418,IJANZO2,2026-01-05 10:00:00+00:00,2026-01-05 13:00:00+00:00,4,0,benign,,,,pre_april
v2_002419,IJANZO2,2026-01-06 14:00:00+00:00,2026-01-06 14:00:00+00:00,1,0,benign,,,,pre_april
v2_002420,IJANZO2,2026-01-08 02:00:00+00:00,2026-01-08 03:00:00+00:00,2,0,benign,,,,pre_april
v2_002421,IJANZO2,2026-01-08 19:00:00+00:00,2026-01-09 03:00:00+00:00,9,0,borderline_review,,,,pre_april
v2_002422,IJANZO2,2026-01-09 03:00:00+00:00,2026-01-09 03:00:00+00:00,1,0,benign,,,,pre_april
v2_002423,IJANZO2,2026-01-09 05:00:00+00:00,2026-01-09 07:00:00+00:00,3,0,benign,,,,pre_april
v2_002424,IJANZO2,2026-01-10 04:00:00+00:00,2026-01-10 07:00:00+00:00,4,0,borderline_review,,,,pre_april
v2_002425,IJANZO2,2026-01-10 09:00:00+00:00,2026-01-10 10:00:00+00:00,2,0,benign,,,,pre_april
v2_002426,IJANZO2,2026-01-11 06:00:00+00:00,2026-01-11 06:00:00+00:00,1,0,benign,,,,pre_april
v2_002427,IJANZO2,2026-01-12 20:00:00+00:00,2026-01-12 23:00:00+00:00,4,0,borderline_review,,,,pre_april
v2_002428,IJANZO2,2026-01-13 11:00:00+00:00,2026-01-13 11:00:00+00:00,1,0,borderline_review,,,,pre_april
v2_002429,IJANZO2,2026-01-15 16:00:00+00:00,2026-01-16 21:00:00+00:00,30,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002430,IJANZO2,2026-01-17 08:00:00+00:00,2026-01-18 21:00:00+00:00,38,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002431,IJANZO2,2026-01-18 01:00:00+00:00,2026-01-18 01:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002432,IJANZO2,2026-01-19 06:00:00+00:00,2026-01-20 05:00:00+00:00,24,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_002433,IJANZO2,2026-01-20 12:00:00+00:00,2026-01-20 15:00:00+00:00,4,0,benign,,,,pre_april
v2_002434,IJANZO2,2026-01-20 23:00:00+00:00,2026-01-20 23:00:00+00:00,1,0,benign,,,,pre_april
v2_002435,IJANZO2,2026-01-21 09:00:00+00:00,2026-01-21 13:00:00+00:00,5,0,benign,,,,pre_april
v2_002436,IJANZO2,2026-01-21 21:00:00+00:00,2026-01-21 23:00:00+00:00,3,0,benign,,,,pre_april
v2_002437,IJANZO2,2026-01-22 13:00:00+00:00,2026-01-22 13:00:00+00:00,1,0,benign,,,,pre_april
v2_002438,IJANZO2,2026-01-22 15:00:00+00:00,2026-01-22 16:00:00+00:00,2,0,benign,,,,pre_april
v2_002439,IJANZO2,2026-01-22 21:00:00+00:00,2026-01-22 22:00:00+00:00,2,0,benign,,,,pre_april
v2_002440,IJANZO2,2026-01-23 01:00:00+00:00,2026-01-23 01:00:00+00:00,1,0,benign,,,,pre_april
v2_002441,IJANZO2,2026-01-23 03:00:00+00:00,2026-01-23 03:00:00+00:00,1,0,benign,,,,pre_april
v2_002442,IJANZO2,2026-01-24 12:00:00+00:00,2026-01-24 17:00:00+00:00,6,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=humidity_avg_pct+humidity_high_pct,pre_april
v2_002443,IJANZO2,2026-01-25 10:00:00+00:00,2026-01-25 13:00:00+00:00,4,0,benign,,,,pre_april
v2_002444,IJANZO2,2026-01-25 18:00:00+00:00,2026-01-25 18:00:00+00:00,1,0,benign,,,,pre_april
v2_002445,IJANZO2,2026-01-25 19:00:00+00:00,2026-01-25 20:00:00+00:00,2,0,benign,,,,pre_april
v2_002446,IJANZO2,2026-01-26 07:00:00+00:00,2026-01-26 12:00:00+00:00,6,0,benign,,,,pre_april
v2_002447,IJANZO2,2026-01-27 00:00:00+00:00,2026-01-31 02:00:00+00:00,99,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002448,IJANZO2,2026-02-03 23:00:00+00:00,2026-02-07 02:00:00+00:00,76,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002449,IJANZO2,2026-02-04 08:00:00+00:00,2026-02-07 02:00:00+00:00,67,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002450,IJANZO2,2026-02-16 01:00:00+00:00,2026-02-16 01:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,pre_april
v2_002451,IJANZO2,2026-02-28 08:00:00+00:00,2026-02-28 08:00:00+00:00,1,0,benign,,,,pre_april
v2_002452,IJANZO2,2026-03-01 19:00:00+00:00,2026-03-03 14:00:00+00:00,44,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windspeed_avg_kmh,pre_april
v2_002453,IJANZO2,2026-03-04 02:00:00+00:00,2026-03-05 12:00:00+00:00,35,1,fault,statistical_anomaly|stuck_flatline,anemometer|thermo_hygrometer,statistical_anomaly=humidity_high_pct|stuck_flatline=windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002454,IJANZO2,2026-03-04 11:00:00+00:00,2026-03-05 17:00:00+00:00,31,1,fault,statistical_anomaly|stuck_flatline,anemometer|thermo_hygrometer,statistical_anomaly=humidity_high_pct|stuck_flatline=windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002455,IJANZO2,2026-03-06 05:00:00+00:00,2026-03-06 05:00:00+00:00,1,0,benign,,,,pre_april
v2_002456,IJANZO2,2026-03-07 12:00:00+00:00,2026-03-07 14:00:00+00:00,3,0,benign,,,,pre_april
v2_002457,IJANZO2,2026-03-09 15:00:00+00:00,2026-03-09 15:00:00+00:00,1,0,benign,,,,pre_april
v2_002458,IJANZO2,2026-03-10 11:00:00+00:00,2026-03-10 17:00:00+00:00,7,0,benign,,,,pre_april
v2_002459,IJANZO2,2026-03-11 12:00:00+00:00,2026-03-11 16:00:00+00:00,5,0,benign,,,,pre_april
v2_002460,IJANZO2,2026-03-11 18:00:00+00:00,2026-03-11 18:00:00+00:00,1,0,benign,,,,pre_april
v2_002461,IJANZO2,2026-03-12 11:00:00+00:00,2026-03-12 18:00:00+00:00,8,0,benign,,,,pre_april
v2_002462,IJANZO2,2026-03-15 10:00:00+00:00,2026-03-15 12:00:00+00:00,3,0,benign,,,,pre_april
v2_002463,IJANZO2,2026-03-16 02:00:00+00:00,2026-03-16 02:00:00+00:00,1,0,benign,,,,pre_april
v2_002464,IJANZO2,2026-03-16 04:00:00+00:00,2026-03-16 23:00:00+00:00,20,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002465,IJANZO2,2026-03-16 17:00:00+00:00,2026-04-07 11:00:00+00:00,523,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002466,IJANZO2,2026-03-18 03:00:00+00:00,2026-03-18 03:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002467,IJANZO2,2026-03-21 10:00:00+00:00,2026-03-21 10:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002468,IJANZO2,2026-03-24 02:00:00+00:00,2026-04-07 11:00:00+00:00,346,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,pre_april
v2_002469,IJANZO2,2026-04-02 01:00:00+00:00,2026-04-02 01:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002470,IJANZO2,2026-04-04 10:00:00+00:00,2026-04-04 12:00:00+00:00,3,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002471,IJANZO2,2026-04-05 05:00:00+00:00,2026-04-05 06:00:00+00:00,2,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002472,IJANZO2,2026-04-07 13:00:00+00:00,2026-04-11 12:00:00+00:00,96,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002473,IJANZO2,2026-04-11 10:00:00+00:00,2026-04-11 10:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002474,IJANZO2,2026-04-12 01:00:00+00:00,2026-04-14 02:00:00+00:00,50,1,fault,spike_impossible|statistical_anomaly|stuck_flatline,anemometer|barometer|thermo_hygrometer,spike_impossible=pressure_trend_hpa|statistical_anomaly=humidity_high_pct|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002475,IJANZO2,2026-04-12 08:00:00+00:00,2026-04-12 12:00:00+00:00,5,1,fault,statistical_anomaly|stuck_flatline,anemometer|thermo_hygrometer,statistical_anomaly=humidity_high_pct|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002476,IJANZO2,2026-04-14 02:00:00+00:00,2026-04-14 02:00:00+00:00,1,1,fault,spike_impossible|stuck_flatline,anemometer|barometer,spike_impossible=pressure_trend_hpa|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002477,IJANZO2,2026-04-14 12:00:00+00:00,2026-04-18 12:00:00+00:00,97,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002478,IJANZO2,2026-04-16 11:00:00+00:00,2026-04-16 12:00:00+00:00,2,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002479,IJANZO2,2026-04-17 11:00:00+00:00,2026-04-17 11:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002480,IJANZO2,2026-04-18 11:00:00+00:00,2026-04-18 11:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002481,IJANZO2,2026-04-18 21:00:00+00:00,2026-04-20 13:00:00+00:00,41,1,fault,spike_impossible|statistical_anomaly|stuck_flatline,anemometer|barometer|light_uv,spike_impossible=pressure_trend_hpa|statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002482,IJANZO2,2026-04-19 11:00:00+00:00,2026-04-19 11:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002483,IJANZO2,2026-04-20 11:00:00+00:00,2026-04-20 11:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002484,IJANZO2,2026-04-20 13:00:00+00:00,2026-04-20 13:00:00+00:00,1,1,fault,spike_impossible|stuck_flatline,anemometer|barometer,spike_impossible=pressure_trend_hpa|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002485,IJANZO2,2026-04-21 01:00:00+00:00,2026-05-08 14:00:00+00:00,422,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv|thermo_hygrometer,statistical_anomaly=humidity_avg_pct+humidity_high_pct+temp_avg_c+temp_high_c+uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002486,IJANZO2,2026-04-22 02:00:00+00:00,2026-04-22 02:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002487,IJANZO2,2026-04-24 11:00:00+00:00,2026-04-24 11:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002488,IJANZO2,2026-04-26 11:00:00+00:00,2026-04-26 11:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002489,IJANZO2,2026-04-27 10:00:00+00:00,2026-04-27 11:00:00+00:00,2,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002490,IJANZO2,2026-04-30 10:00:00+00:00,2026-04-30 11:00:00+00:00,2,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002491,IJANZO2,2026-05-01 10:00:00+00:00,2026-05-01 10:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002492,IJANZO2,2026-05-02 10:00:00+00:00,2026-05-02 12:00:00+00:00,3,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002493,IJANZO2,2026-05-02 22:00:00+00:00,2026-05-02 22:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|thermo_hygrometer,statistical_anomaly=humidity_high_pct|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002494,IJANZO2,2026-05-03 10:00:00+00:00,2026-05-03 12:00:00+00:00,3,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002495,IJANZO2,2026-05-04 10:00:00+00:00,2026-05-04 12:00:00+00:00,3,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002496,IJANZO2,2026-05-05 10:00:00+00:00,2026-05-05 12:00:00+00:00,3,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002497,IJANZO2,2026-05-06 08:00:00+00:00,2026-05-06 18:00:00+00:00,11,1,fault,statistical_anomaly|stuck_flatline,anemometer|thermo_hygrometer,statistical_anomaly=humidity_avg_pct+humidity_high_pct+temp_avg_c|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002498,IJANZO2,2026-05-07 11:00:00+00:00,2026-05-07 12:00:00+00:00,2,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002499,IJANZO2,2026-05-07 20:00:00+00:00,2026-05-07 20:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002500,IJANZO2,2026-05-08 09:00:00+00:00,2026-05-08 11:00:00+00:00,3,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv|thermo_hygrometer,statistical_anomaly=temp_high_c+uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002501,IJANZO2,2026-05-11 13:00:00+00:00,2026-05-12 16:00:00+00:00,28,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002502,IJANZO2,2026-05-12 08:00:00+00:00,2026-05-12 09:00:00+00:00,2,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002503,IJANZO2,2026-05-13 03:00:00+00:00,2026-06-03 11:00:00+00:00,513,1,fault,spike_impossible|statistical_anomaly|stuck_flatline,anemometer|barometer|light_uv|thermo_hygrometer,spike_impossible=pressure_trend_hpa|statistical_anomaly=pressure_trend_hpa+temp_avg_c+temp_high_c+temp_low_c+uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002504,IJANZO2,2026-05-14 11:00:00+00:00,2026-05-14 11:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002505,IJANZO2,2026-05-15 11:00:00+00:00,2026-05-15 13:00:00+00:00,3,1,fault,statistical_anomaly|stuck_flatline,anemometer|thermo_hygrometer,statistical_anomaly=temp_avg_c+temp_high_c+temp_low_c|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002506,IJANZO2,2026-05-16 01:00:00+00:00,2026-05-16 01:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002507,IJANZO2,2026-05-16 09:00:00+00:00,2026-05-16 09:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002508,IJANZO2,2026-05-17 01:00:00+00:00,2026-05-17 02:00:00+00:00,2,1,fault,statistical_anomaly|stuck_flatline,anemometer|barometer,statistical_anomaly=pressure_trend_hpa|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002509,IJANZO2,2026-05-17 05:00:00+00:00,2026-05-17 05:00:00+00:00,1,1,fault,spike_impossible|stuck_flatline,anemometer|barometer,spike_impossible=pressure_trend_hpa|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002510,IJANZO2,2026-05-17 08:00:00+00:00,2026-05-17 09:00:00+00:00,2,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002511,IJANZO2,2026-05-17 11:00:00+00:00,2026-05-17 13:00:00+00:00,3,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002512,IJANZO2,2026-05-18 21:00:00+00:00,2026-05-18 21:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002513,IJANZO2,2026-05-19 06:00:00+00:00,2026-06-03 11:00:00+00:00,366,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv|thermo_hygrometer,statistical_anomaly=temp_avg_c+temp_low_c+uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002514,IJANZO2,2026-05-20 18:00:00+00:00,2026-05-20 18:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002515,IJANZO2,2026-05-27 11:00:00+00:00,2026-05-27 12:00:00+00:00,2,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002516,IJANZO2,2026-05-28 12:00:00+00:00,2026-05-28 12:00:00+00:00,1,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv,statistical_anomaly=uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002517,IJANZO2,2026-05-29 16:00:00+00:00,2026-05-29 16:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002518,IJANZO2,2026-05-30 09:00:00+00:00,2026-05-30 09:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,april_may
v2_002519,IJANZO2,2026-06-03 10:00:00+00:00,2026-06-03 11:00:00+00:00,2,1,fault,statistical_anomaly|stuck_flatline,anemometer|light_uv|thermo_hygrometer,statistical_anomaly=temp_avg_c+temp_low_c+uv_high|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,june
v2_002520,IJANZO2,2026-06-03 13:00:00+00:00,2026-06-05 13:00:00+00:00,49,1,fault,spike_impossible|statistical_anomaly|stuck_flatline,anemometer|barometer|thermo_hygrometer,spike_impossible=pressure_trend_hpa|statistical_anomaly=temp_low_c|stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,june
v2_002521,IJANZO2,2026-06-05 22:00:00+00:00,2026-06-07 09:00:00+00:00,36,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,june
v2_002522,IJANZO2,2026-06-09 11:00:00+00:00,2026-06-11 12:00:00+00:00,50,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,june
v2_002523,IJANZO2,2026-06-11 07:00:00+00:00,2026-06-11 07:00:00+00:00,1,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,june
v2_002524,IJANZO2,2026-06-11 15:00:00+00:00,2026-06-14 12:00:00+00:00,70,1,fault,stuck_flatline,anemometer,stuck_flatline=windgust_avg_kmh+windgust_high_kmh+windspeed_avg_kmh+windspeed_high_kmh,june
